ticker,p0,p1,ret,rel_spy,ma200,px_vs_ma200,ma200_slope_40d,med_dollar_vol_60d,name,entity_id,sic,sic_description,approx_mcap_usd,shares_outstanding,mcap_now_usd,buildable,name_sec,cik,asof,rev_ttm,ebit_ttm,cash,investments,debt,lease_debt,short_debt,net_debt,ocf_ttm,capex_ttm,sbc_ttm,diluted_shares,fin_notes,gate_ocf,net_debt_to_ocf,debt_label,refi_cover_label,transparent_label,note,gate_liquidity,in_pool
DRS,47.86444091796875,36.59999847412109,-0.2353405205996855,-0.2533148096920238,41.761275691986086,-0.1235900276594144,0.0180394381405524,34952909.227371216,"Leonardo DRS, Inc.",1833756,3812.0,"Search, Detection, Navigation, Guidance, Aeronautical Sys",10061810319.122066,266891515.0,9768229041.755869,True,"Leonardo DRS, Inc.",0001833756,2026-06-30,3779000000.0,398000000.0,270000000.0,0.0,149000000.0,118000000.0,10000000.0,-3000000.0,501000000.0,138000000.0,29000000.0,268900000.0,取數標籤:有息負債 149M = DebtCurrent@2026-06-30 10M; LongTermDebtAndCapitalLeaseObligations@2026-06-30 139M(其中融資租賃 0M = (無));現金 270M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 270M;投資 0M = (無);經營租賃 118M;稀釋股數 268.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-0.005988023952095809,淨現金,充裕,齊,,True,True
ACLS,150.4199981689453,115.08000183105467,-0.2349421404605939,-0.2529164295529321,116.6675,-0.0136070299693171,0.0790778000039968,53870538.05923462,AXCELIS TECHNOLOGIES INC,1113232,3559.0,"Special Industry Machinery, NEC",3420742432.862892,30881489.0,3553841810.665695,True,AXCELIS TECHNOLOGIES INC,0001113232,2026-06-30,866072000.0,89423000.0,154996000.0,422049000.0,41567000.0,28242000.0,0.0,-507236000.0,75295000.0,9743000.0,21773000.0,31134000.0,取數標籤:有息負債 42M = (無)(其中融資租賃 42M = FinanceLeaseLiabilityCurrent@2026-06-30 2M+FinanceLeaseLiabilityNoncurrent@2026-06-30 40M);現金 155M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 155M;投資 422M = ShortTermInvestments@2026-06-30 247M+AvailableForSaleSecuritiesDebtSecuritiesNoncurrent@2026-06-30 175M;經營租賃 28M;稀釋股數 31.1M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-6.7366491798924235,淨現金,充裕,齊,,True,True
ACDC,6.730000019073486,5.150000095367432,-0.2347696759625822,-0.2527439650549204,5.424400013685227,-0.0505862247668886,0.0111009060477766,7347530.143451691,ProFrac Holding Corp.,1881487,1389.0,"Oil & Gas Field Services, NEC",919719982.83716,182122762.0,937932241.66858,True,ProFrac Holding Corp.,0001881487,2026-06-30,1787300000.0,-268100000.0,18800000.0,0.0,1078100000.0,134000000.0,159900000.0,1296400000.0,86300000.0,147000000.0,10800000.0,182000000.0,取數標籤:有息負債 1078M = LongTermDebtCurrent@2026-06-30 160M; LongTermDebtNoncurrent@2026-06-30 918M(其中融資租賃 0M = (無));現金 19M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 19M;投資 0M = (無);經營租賃 134M;稀釋股數 182.0M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,15.022016222479722,高(>6 倍),不足(現金投資 < 短債 ×2),齊,,True,True
DDOG,277.489990234375,212.92999267578125,-0.2326570320755164,-0.2506313211678547,176.3685752105713,0.2073012010306159,0.1038576713011401,1026470980.6060792,"Datadog, Inc.",1561550,7372.0,Services-Prepackaged Software,,,,True,"Datadog, Inc.",0001561550,2026-06-30,3966725000.0,16329000.0,434957000.0,4550481000.0,985545000.0,292256000.0,0.0,-3707637000.0,1229034000.0,46925000.0,823037000.0,371023000.0,取數標籤:有息負債 986M = ConvertibleLongTermNotesPayable@2026-06-30 986M(其中融資租賃 0M = (無));現金 435M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 435M;投資 4550M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-06-30 4550M;經營租賃 292M;稀釋股數 371.0M(XBRL 未拆季 2026-04-01→2026-06-30)。,True,-3.0167082440355597,淨現金,充裕,齊,,True,True
FFAI,60.29999923706055,1.850000023841858,-0.9693200655514296,-0.987294354643768,74.47495001316071,-0.9751594324868302,-0.3276119332597469,3601590.7051677704,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,1805521,3711.0,Motor Vehicles & Passenger Car Bodies,,,,True,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,0001805521,2026-06-30,1514000.0,-309843000.0,11196000.0,0.0,49650000.0,13247000.0,0.0,80403000.0,-94212000.0,4304000.0,1652000.0,988638662.0,取數標籤:有息負債 50M = (無)(其中融資租賃 50M = FinanceLeaseLiabilityCurrent@2026-06-30 1M+FinanceLeaseLiabilityNoncurrent@2026-06-30 49M);現金 11M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 11M;投資 0M = (無);經營租賃 13M;稀釋股數 988.6M(XBRL 未拆季 2023-01-01→2023-03-31)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
NCT,3.25,0.4000000059604645,-0.8769230750890878,-0.8948973641814261,4.87281000122428,-0.9179118402195108,-0.4751255430787832,3160214.940905571,Intercont (Cayman) Ltd,2018529,4412.0,Deep Sea Foreign Transportation of  Freight,139243499.62336206,26675001.0,10670000.558995396,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
TENX,11.970000267028809,1.940000057220459,-0.8379281525528315,-0.8559024416451697,11.885474972724914,-0.8367755548960037,0.0069401381750058,19634460.99526286,"TENAX THERAPEUTICS, INC.",34956,2834.0,Pharmaceutical Preparations,67363048.81548858,37423917.0,72602401.12141371,True,"TENAX THERAPEUTICS, INC.",0000034956,2026-06-30,0.0,-68612000.0,118000000.0,0.0,0.0,0.0,0.0,-118000000.0,-46029000.0,-1157.0,16580000.0,50869259.0,"警告:短期經營租賃負債 的候選標籤(OperatingLeaseLiabilityCurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2022-09-30,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 警告:長期經營租賃負債 的候選標籤(OperatingLeaseLiabilityNoncurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2023-12-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 118M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 118M;投資 0M = (無);經營租賃 0M;稀釋股數 50.9M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,資料不足(缺收入或營業利潤),,True,False
SION,40.900001525878906,7.179999828338623,-0.8244498884970559,-0.8424241775893941,37.13582498311997,-0.8066557069459941,-0.0448636346446932,18251623.524665836,"Sionna Therapeutics, Inc.",2036042,2834.0,Pharmaceutical Preparations,292072099.26471615,45212399.0,324625017.05877733,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
KPTI,9.81999969482422,1.7899999618530271,-0.8177189391567421,-0.8356932282490803,7.138400003910065,-0.7492435334427108,-0.0542485920077762,3208013.9798641205,Karyopharm Therapeutics Inc.,1503802,2834.0,Pharmaceutical Preparations,41960701.54076815,22681460.0,40599812.534770966,True,Karyopharm Therapeutics Inc.,0001503802,2026-06-30,146621000.0,-82350000.0,54980000.0,10125000.0,125354000.0,6251000.0,0.0,66500000.0,-65347000.0,0.0,11642000.0,28938.0,取數標籤:有息負債 125M = SecuredDebtCurrent@2026-06-30 40M; SecuredLongTermDebt@2026-06-30 85M(其中融資租賃 0M = (無));現金 55M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 55M;投資 10M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-06-30 10M;經營租賃 6M;稀釋股數 0.0M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
DFNS,47.0,10.239999771118164,-0.7821276644442944,-0.8001019535366326,201.1327500462532,-0.949088352002529,-0.462428613127693,5666145.094013214,T3 Defense Inc.,1787518,8742.0,Services-Management Consulting Services,607526887.401724,60270525.0,617170162.2051716,True,T3 DEFENSE INC.,0001787518,2026-06-30,7885099.0,-37233593.0,4085000.0,2175000.0,6567000.0,4047000.0,0.0,10019000.0,-13295000.0,196000.0,20555000.0,480024.0,缺折舊攤銷標籤。; 取數標籤:有息負債 7M = NotesPayableCurrent@2026-06-30 2M+ShortTermBorrowings@2026-06-30 5M(其中融資租賃 0M = (無));現金 4M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 4M;投資 2M = MarketableSecuritiesCurrent@2026-06-30 2M;經營租賃 4M;稀釋股數 0.5M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
EVTL,2.700000047683716,0.5979999899864197,-0.7785185261387555,-0.7964928152310937,3.206070003509521,-0.8134788107147319,-0.1849971436741343,3522913.7545764446,Vertical Aerospace Ltd.,1867102,3721.0,Aircraft,60961575.02239525,101602621.0,60758366.34059399,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
SMJF,4.829999923706055,1.100000023841858,-0.7722567202448672,-0.7902310093372055,4.665910050351783,-0.7642474861342592,,5142118.615651131,SMJ International Holdings Inc.,2070954,5030.0,Wholesale-Lumber & Other Construction Materials,,,,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
BZAI,1.8899999856948853,0.4600000083446502,-0.7566137503564452,-0.7745880394487834,1.535349997282028,-0.7003940409945806,-0.2823392925660154,3179509.285390377,"Blaize Holdings, Inc.",1871638,3674.0,Semiconductors & Related Devices,69026948.53048438,144832039.0,66622739.14857271,True,"Blaize Holdings, Inc.",0001871638,2026-06-30,50366000.0,-97929000.0,36847000.0,0.0,0.0,1236000.0,0.0,-35611000.0,-82675000.0,746000.0,37546000.0,134813711.0,缺折舊攤銷標籤。; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 37M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 37M;投資 0M = (無);經營租賃 1M;稀釋股數 134.8M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
MNTS,16.709999084472656,4.179999828338623,-0.7498503855561081,-0.7678246746484463,7.107042821645737,-0.4118510422354984,-0.3044212245257781,5576790.91501236,Momentus Inc.,1781162,3760.0,Guided Missiles & Space Vehicles & Parts,89391045.84026766,21963401.0,91807012.40973234,True,Momentus Inc.,0001781162,2026-06-30,3837000.0,-31923000.0,107598000.0,0.0,0.0,7853000.0,0.0,-99745000.0,-30736000.0,228000.0,1760000.0,11887008.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 108M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 108M;投資 0M = (無);經營租賃 8M;稀釋股數 11.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
YSS,29.780000686645508,8.960000038146973,-0.6991269364824098,-0.717101225574748,24.01381586099926,-0.6268814548253918,,28924941.59517288,York Space Systems Inc.,2086587,3760.0,Guided Missiles & Space Vehicles & Parts,1211494034.1817856,137357605.0,1230724146.0397768,True,York Space Systems Inc.,0002086587,2026-06-30,398981000.0,-179642000.0,534000000.0,0.0,147044000.0,30272000.0,5625000.0,-356684000.0,-286459000.0,4702000.0,95589000.0,128095949.0,取數標籤:有息負債 147M = LongTermDebt@2026-06-30 147M(其中融資租賃 0M = (無));現金 534M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 534M;投資 0M = (無);經營租賃 30M;稀釋股數 128.1M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
TOYO,14.470000267028809,4.449999809265137,-0.6924671923189345,-0.7104414814112727,8.347505002021789,-0.4669066016507526,-0.0516065434351067,4586561.982727051,"TOYO Co., Ltd",1985273,3674.0,Semiconductors & Related Devices,157832600.97823858,37758997.0,168027529.44804287,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
CAPR,28.530000686645508,9.399999618530272,-0.670522278573576,-0.6884965676659143,23.370650050640105,-0.5977861292620393,0.0079513099086443,37855751.70760155,"CAPRICOR THERAPEUTICS, INC.",1133869,2834.0,Pharmaceutical Preparations,574994621.1704378,58138989.0,546506474.4217358,True,"CAPRICOR THERAPEUTICS, INC.",0001133869,2024-12-31,22270466.0,-42563242.0,11286996.0,140228881.0,0.0,1451114.0,0.0,-150064763.0,-39995742.0,1166871.0,9765164.0,57926347.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 11M = CashAndCashEquivalentsAtCarryingValue@2024-12-31 11M;投資 140M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2024-12-31 140M;經營租賃 1M;稀釋股數 57.9M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
EYPT,13.149999618530272,4.579999923706055,-0.651711022314239,-0.6696853114065773,13.63194998025894,-0.6640245944022267,-0.0375754497544273,20613288.25521469,"EyePoint, Inc.",1314102,3826.0,Laboratory Analytical Instruments,394851585.4625359,86212138.0,394851585.4625359,True,"EyePoint, Inc.",0001314102,2026-06-30,2789000.0,-316976000.0,110458000.0,70014000.0,0.0,22367000.0,0.0,-158105000.0,-267298000.0,3981000.0,35213000.0,86543.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 110M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 110M;投資 70M = MarketableSecuritiesCurrent@2026-06-30 70M;經營租賃 22M;稀釋股數 0.1M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
DVLT,0.5600000023841858,0.2000000029802322,-0.6428571390558262,-0.6608314281481644,0.7010000025480986,-0.7146932920781133,-0.3087979667540342,5549634.474402666,Datavault AI Inc.,1682149,7389.0,"Services-Business Services, NEC",271052546.9012014,949728605.0,189945723.8304118,True,Datavault AI Inc.,0001682149,2026-06-30,46858000.0,-67991000.0,1400000.0,0.0,0.0,4433000.0,0.0,3033000.0,-90742000.0,910000.0,15351000.0,727623511.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 1M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 1M;投資 0M = (無);經營租賃 4M;稀釋股數 727.6M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
SOC,13.020000457763672,4.739999771118164,-0.6359447308397168,-0.653919019932055,9.48865000486374,-0.5004558321058832,-0.1379529175157772,36900888.11898232,Sable Offshore Corp.,1831481,1311.0,Crude Petroleum & Natural Gas,915217854.7803783,191869572.0,909461727.36454,True,SABLE OFFSHORE CORP.,0001831481,2026-06-30,138396000.0,-405247000.0,21599000.0,0.0,968836000.0,21111000.0,0.0,968348000.0,-281561000.0,277201000.0,56567000.0,153470125.0,取數標籤:有息負債 969M = DebtLongtermAndShorttermCombinedAmount@2026-06-30 969M(其中融資租賃 0M = (無));現金 22M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 22M;投資 0M = (無);經營租賃 21M;稀釋股數 153.5M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
BLDP,6.300000190734863,2.3399999141693115,-0.628571453440486,-0.6465457425328243,3.035150003433228,-0.2290331906092262,-0.05064395580692,15760155.02500534,Ballard Power Systems Inc.,1453015,3620.0,Electrical Industrial Apparatus,673757990.7085075,300784816.0,703836443.6234322,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
SES,1.3300000429153442,0.503000020980835,-0.6218045077064321,-0.6397787967987704,1.2906149992346765,-0.6102633075866082,-0.218870606173829,8642055.902406573,SES AI Corp,1819142,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",,,,True,SES AI Corporation,0001819142,2026-06-30,23463000.0,-73399000.0,64136000.0,98862000.0,442000.0,6703000.0,0.0,-155851000.0,-58335000.0,2124000.0,8387000.0,336324962.0,缺折舊攤銷標籤。; 取數標籤:有息負債 0M = ShortTermBorrowings@2026-06-30 0M(其中融資租賃 0M = (無));現金 64M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 64M;投資 99M = AvailableForSaleSecuritiesDebtSecuritiesCurrent@2026-06-30 99M;經營租賃 7M;稀釋股數 336.3M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
FLNC,27.149999618530277,10.350000381469728,-0.6187845109800407,-0.636758800072379,18.05639999866485,-0.4267960179086065,-0.0533818324749093,102615750.47521593,"Fluence Energy, Inc.",1868941,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",,,,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: FLNC 缺 OperatingIncomeLoss,無法建模",True,False
ENVX,8.579999923706055,3.319999933242798,-0.6130536173934191,-0.6310279064857574,6.158550007343292,-0.4609120768226096,-0.1761193931948205,26449221.28047943,Enovix Corp,1828318,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",735152571.3217568,219448535.0,728569121.5502298,True,Enovix Corporation,0001828318,2026-07-05,35879000.0,-178152000.0,33741000.0,516470000.0,531803000.0,9042000.0,216000.0,-7322000.0,-107378000.0,16824000.0,48030000.0,218502098.0,取數標籤:有息負債 532M = DebtCurrent@2026-07-05 11M; LongTermDebt@2026-07-05 521M(其中融資租賃 0M = (無));現金 34M = CashAndCashEquivalentsAtCarryingValue@2026-07-05 34M;投資 516M = ShortTermInvestments@2026-07-05 442M+LongTermInvestments@2026-07-05 74M;經營租賃 9M;稀釋股數 218.5M(XBRL 未拆季 2026-04-06→2026-07-05)。,False,,淨現金,充裕,齊,,True,False
LUNR,38.209999084472656,14.8100004196167,-0.6124051092784502,-0.6303793983707884,19.7820250415802,-0.2513405281568854,0.0280464589162052,151623582.19718933,"Intuitive Machines, Inc.",1844452,3812.0,"Search, Detection, Navigation, Guidance, Aeronautical Sys",,,,True,"INTUITIVE MACHINES, INC.",0001844452,2026-06-30,481337000.0,-134851000.0,367354000.0,0.0,336398000.0,93402000.0,0.0,63013000.0,-126352000.0,61399000.0,22578000.0,162172470.0,取數標籤:有息負債 336M = LongTermDebtNoncurrent@2026-06-30 336M(其中融資租賃 0M = FinanceLeaseLiabilityCurrent@2026-06-30 0M+FinanceLeaseLiabilityNoncurrent@2026-06-30 0M);現金 367M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 367M;投資 0M = (無);經營租賃 93M;稀釋股數 162.2M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
SPCE,7.519999980926514,3.039999961853028,-0.5957446848984593,-0.6137189739907976,3.0432000041007994,-0.0010515385920938,-0.0593190031298341,25612982.153749462,"Virgin Galactic Holdings, Inc",1706946,4700.0,Transportation Services,441144090.7415807,151595903.0,460851539.3370752,True,"Virgin Galactic Holdings, Inc.",0001706946,2026-06-30,1038000.0,-257471000.0,187340000.0,67714000.0,219283000.0,0.0,29983000.0,-35771000.0,-212451000.0,174010000.0,20041000.0,110757000.0,"警告:短期經營租賃負債 的候選標籤(OperatingLeaseLiabilityCurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2021-12-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 警告:長期經營租賃負債 的候選標籤(OperatingLeaseLiabilityNoncurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2021-12-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 219M = LongTermDebt@2026-06-30 219M(其中融資租賃 0M = FinanceLeaseLiability@2026-06-30 0M);現金 187M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 187M;投資 68M = MarketableSecuritiesCurrent@2026-06-30 68M;經營租賃 0M;稀釋股數 110.8M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,齊,,True,False
HUMA,1.4500000476837158,0.6050000190734863,-0.5827586212566435,-0.6007329103489817,0.939644999206066,-0.3561397979187153,-0.1581525099824444,5432128.595948219,"Humacyte, Inc.",1818382,2836.0,"Biological Products, (No Diagnostic Substances)",158344917.86303312,277798105.0,168067858.82357836,True,"Humacyte, Inc.",0001818382,2026-06-30,2121000.0,-111157000.0,79903000.0,0.0,66180000.0,0.0,0.0,-13723000.0,-97193000.0,367000.0,10709000.0,234182284.0,"警告:有息負債取自 LongTermDebt = 36M,但申報歷史裡沒有一個結算日可以判斷它是「全部有息負債的總額」還是「資產負債表非流動那一行」。當成總額處理;若實為非流動,流動到期部分會漏計。; 警告:短期經營租賃負債 的候選標籤(OperatingLeaseLiabilityCurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2024-09-30,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 警告:長期經營租賃負債 的候選標籤(OperatingLeaseLiabilityNoncurrent)全部缺 asof(2026-06-30)前後 200 日內的資料,最新只到 2024-12-31,用這筆舊值代替 —— 可能失真,建議人手核對資產負債表。; 取數標籤:有息負債 66M = LongTermDebt@2026-06-30 36M(其中融資租賃 30M = FinanceLeaseLiabilityCurrent@2026-06-30 2M+FinanceLeaseLiabilityNoncurrent@2026-06-30 28M);現金 80M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 80M;投資 0M = (無);經營租賃 0M;稀釋股數 234.2M(XBRL 未拆季 2026-04-01→2026-06-30)。",False,,淨現金,充裕,齊,,True,False
BW,17.010000228881836,7.099999904632568,-0.5825984827103502,-0.6005727718026884,11.564300026893616,-0.3860415340209951,0.0736997722290153,40204042.64016152,"Babcock & Wilcox Enterprises, Inc.",1630805,3433.0,"Heating Equipment, Except Electric & Warm Air Furnaces",1047224445.2341146,148965066.0,1057651954.3935844,True,"BABCOCK & WILCOX ENTERPRISES, INC",0001630805,2026-06-30,821946000.0,22488000.0,308634000.0,7141000.0,243296000.0,17623000.0,0.0,-54856000.0,-34729000.0,23440000.0,16311000.0,154513000.0,取數標籤:有息負債 243M = LoansPayableCurrent@2026-06-30 0M; LongTermLoansPayable@2026-06-30 67M+SecuredLongTermDebt@2026-06-30 148M(其中融資租賃 28M = FinanceLeaseLiabilityCurrent@2026-06-30 2M+FinanceLeaseLiabilityNoncurrent@2026-06-30 26M);現金 309M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 309M;投資 7M = AvailableForSaleSecuritiesDebtSecurities@2026-06-30 7M(合計標籤);經營租賃 18M;稀釋股數 154.5M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
ATOM,9.670000076293944,4.039999961853027,-0.5822130372307743,-0.6001873263231126,5.201150020360947,-0.223248714988486,0.0512518883760875,3474279.9909591675,Atomera Inc,1420520,3674.0,Semiconductors & Related Devices,156096168.0,39024042.0,157657128.19135094,True,ATOMERA INCORPORATED,0001420520,2026-06-30,230000.0,-23488000.0,15146000.0,23206000.0,0.0,1164000.0,0.0,-37188000.0,-15088000.0,51000.0,5823000.0,38647000.0,取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 15M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 15M;投資 23M = ShortTermInvestments@2026-06-30 23M;經營租賃 1M;稀釋股數 38.6M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
EOSE,8.970000267028809,3.880000114440918,-0.5674470458264417,-0.5854213349187799,8.368150000572205,-0.5363371696043202,-0.2043204048086708,97566985.42971613,"Eos Energy Enterprises, Inc.",1805077,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",1314645517.637283,364167744.0,1412970888.395691,True,"Eos Energy Enterprises, Inc.",0001805077,2026-06-30,214248000.0,-305614000.0,305491000.0,0.0,617118000.0,23707000.0,0.0,335334000.0,-307897000.0,112294000.0,22260000.0,339799132.0,取數標籤:有息負債 617M = LongTermDebtNoncurrent@2026-06-30 617M(其中融資租賃 0M = (無));現金 305M = CashAndCashEquivalentsAtCarryingValue@2026-06-30 305M;投資 0M = (無);經營租賃 24M;稀釋股數 339.8M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,算不出(經營現金流不正),充裕,齊,,True,False
HTZ,5.170000076293945,2.299999952316284,-0.5551257411266786,-0.5731000302190168,4.423449995517731,-0.4800438674231951,-0.1397387604124145,39978882.14946985,"HERTZ GLOBAL HOLDINGS, INC",1657853,7510.0,Services-Auto Rental & Leasing (No Drivers),707312534.5313652,315764523.0,726258387.8431742,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: HTZ 缺 OperatingIncomeLoss,無法建模",True,False
AMPX,21.75,9.890000343322754,-0.5452873405368849,-0.5632616296292231,13.58325003862381,-0.2718973503984204,-0.0324077161930556,60420428.60889435,"Amprius Technologies, Inc.",1899287,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",1390687550.2304,146080618.0,1444737362.1728,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
BAK,4.099999904632568,1.8899999856948853,-0.539024383010501,-0.5569986721028393,3.279075003862381,-0.4236179460766593,-0.0325373561666549,4124380.023896694,BRASKEM SA,1071438,2860.0,Industrial Organic Chemicals,889787257.3623437,451668652.0,853653745.8188281,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
MPLT,29.76000022888184,13.770000457763672,-0.5372983752735325,-0.5552726643658707,21.96702499866485,-0.373151327564811,-0.0106880675189191,11580673.877620695,"MapLight Therapeutics, Inc.",1770069,2834.0,Pharmaceutical Preparations,564827516.866991,42436326.0,584348228.4458084,False,,,,,,,,,,,,,,,,,False,,,,,建帳失敗:ValueError: max() iterable argument is empty,True,False
SIDU,4.440000057220459,2.069999933242798,-0.5337838048275465,-0.5517580939198847,2.7100349867343905,-0.2361722474523618,0.0631843537368888,12807441.061377523,Sidus Space Inc.,1879726,4812.0,Radiotelephone Communications,,,,True,"SIDUS SPACE, INC.",0001879726,2026-06-30,1706430.0,-27806762.0,166520694.0,0.0,0.0,1149039.0,0.0,-165371655.0,-19418488.0,8883641.0,613735.0,85267410.0,缺折舊攤銷標籤。; 現金標籤退用前綴比對:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations@2026-06-30 = 167M(三個標準標籤都對不上).; 取數標籤:有息負債 0M = (無)(其中融資租賃 0M = (無));現金 167M = CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations@2026-06-30 167M;投資 0M = (無);經營租賃 1M;稀釋股數 85.3M(XBRL 未拆季 2026-04-01→2026-06-30)。,False,,淨現金,充裕,齊,,True,False
DGXX,8.039999961853027,3.75,-0.5335820873392498,-0.5515563764315881,3.920250006318093,-0.0434283543252874,-0.0124866091184129,14284144.692826273,Digi Power X Inc.,1854368,6199.0,Finance Services,346765281.8356991,101393355.0,380225081.25,False,,,,,,,,,,,,,,,,,False,,,,,"建帳失敗:RuntimeError: DGXX 缺 OperatingIncomeLoss,無法建模",True,False
