ticker,p0,p1,ret,rel_spy,ma200,px_vs_ma200,ma200_slope_40d,med_dollar_vol_60d,name,entity_id,sic,sic_description,approx_mcap_usd,shares_outstanding,mcap_now_usd,G1_transparent,note,name_sec,cik,asof,rev_ttm,ebit_ttm,op_margin,rev_growth_yoy,cash,investments,debt,lease_debt,short_debt,net_debt,ocf_ttm,capex_ttm,fcf_ttm,sbc_ttm,diluted_shares,notes,G3_has_cashflow,G4_no_refi_need,net_debt_to_ocf,G2_liquidity,pass_v1_screen
UAMY,9.260000228881836,5.199999809265137,-0.4384449588838673,-0.4564192479762056,7.671649951934814,-0.3221797342364818,-0.0947575259442671,35944274.25160408,UNITED STATES ANTIMONY CORP,101538,3330,Primary Smelting & Refining of  Nonferrous Metals,700452691.4275475,149669384.0,778280768.2528305,True,,UNITED STATES ANTIMONY CORPORATION,0000101538,2026-06-30,32234798.0,-23334959.0,-0.7239058547846337,,30494320.0,0.0,334775.0,29306.0,175913.0,-30130239.0,-28054190.0,43227753.0,-71281943.0,13988300.0,151754172.0,,False,True,,True,False
AXTI,109.5500030517578,61.63999938964844,-0.4373345716793261,-0.4553088607716643,54.61909997463226,0.1285429349490749,0.2253345912567881,582923159.4875336,AXT INC,1051627,3674,Semiconductors & Related Devices,3734394473.428391,65573212.0,4041932747.657288,True,,AXT INC,0001051627,2026-06-30,125509000.0,3882000.0,0.03093005282489702,0.45805065055762073,412167000.0,303631000.0,5200000.0,1797000.0,5200000.0,-683962000.0,-5761000.0,13804000.0,-19565000.0,3810000.0,63474000.0,,False,True,,True,False
JOBY,11.970000267028809,6.739999771118164,-0.4369256791344111,-0.4548999682267494,10.352250022888184,-0.3489338302092355,-0.1368008090458026,279505095.9405184,"Joby Aviation, Inc.",1819848,3721,Aircraft,6617241202.128143,989124237.0,6666697130.987429,True,,"Joby Aviation, Inc.",0001819848,2026-06-30,116295000.0,-882906000.0,-7.591951502644138,1185.6836734693877,629861000.0,1633965000.0,701874000.0,33558000.0,0.0,-1528394000.0,-609942000.0,133388000.0,-743330000.0,170326000.0,969905441.0,,False,True,,True,False
RCAT,14.84000015258789,8.369999885559082,-0.4359838410042421,-0.4539581300965803,10.982399957180023,-0.2378715109453848,-0.0434673540133515,77273243.08490753,"Red Cat Holdings, Inc.",748268,7372,Services-Prepackaged Software,1259893486.5,152714362.0,1278219192.4632282,True,,"Red Cat Holdings, Inc.",0000748268,2026-06-30,71540761.0,-107419254.0,-1.5015112014254364,17.782589507118484,0.0,0.0,0.0,13981000.0,0.0,13981000.0,-107554000.0,3000.0,-107557000.0,15515420.0,136888000.0,,False,False,,True,False
AEVA,27.809999465942383,15.6899995803833,-0.4358144594861242,-0.4537887485784624,17.082800011634827,-0.0815323266854913,0.0356528413110761,30661993.369483948,"Aeva Technologies, Inc.",1789029,3714,Motor Vehicle Parts & Accessories,1057436354.1781272,69705758.0,1093683313.7703,True,,"AEVA TECHNOLOGIES, INC.",0001789029,2026-06-30,21598000.0,-131952000.0,-6.109454579127697,0.5622423146473778,43235000.0,134654000.0,0.0,5475000.0,0.0,-172414000.0,-111476000.0,5194000.0,-116670000.0,29133000.0,64672666.0,,False,True,,True,False
ONDS,13.460000038146973,7.619999885559082,-0.433878167610457,-0.4518524567027953,9.5225000166893,-0.19978998454144,0.0028390965823159,584367805.5963516,Ondas Inc.,1646188,3663,Radio & Tv Broadcasting & Communications Equipment,4016688458.875155,570552341.0,4347608773.125466,True,,Ondas Inc.,0001646188,2026-06-30,174103430.0,-244441458.0,-1.4040013915865988,9.793002230468522,657906000.0,775869000.0,0.0,34688000.0,0.0,-1393502000.0,-161062000.0,10860000.0,-171922000.0,101018000.0,503593000.0,,False,True,,True,False
GFS,79.81497955322266,45.209999084472656,-0.4335649857013935,-0.4515392747937318,53.23353145599365,-0.1507232782058386,0.0565549773853344,212886483.32309723,GLOBALFOUNDRIES Inc.,1709048,3674,Semiconductors & Related Devices,24420179997.793694,555888455.0,25131716541.61892,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
QBTS,29.18000030517578,16.579999923706055,-0.4318026130806726,-0.4497769021730108,21.516999936103826,-0.2294464854328447,-0.1053797695493509,324534565.35072327,D-Wave Quantum Inc.,1907982,7374,Services-Computer Processing & Data Preparation,6107624202.05114,369263837.0,6122394389.287405,True,,D-WAVE QUANTUM INC.,0001907982,2026-06-30,12425000.0,-170580000.0,-13.72877263581489,-0.44219977553310885,296642000.0,253805000.0,34886000.0,13076000.0,0.0,-502485000.0,-110880000.0,8196000.0,-119076000.0,31125000.0,370840115.0,,False,True,,True,False
AAOI,185.6699981689453,105.52999877929688,-0.4316260040931721,-0.4496002931855103,101.51035020828247,0.0395984110267253,0.1767237814041673,1221661832.4977877,"APPLIED OPTOELECTRONICS, INC.",1158114,3674,Semiconductors & Related Devices,8721625179.533651,84569237.0,8924591477.376068,True,,"APPLIED OPTOELECTRONICS, INC.",0001158114,2026-06-30,595970000.0,-67406000.0,-0.11310300854069835,0.6184589648401964,499737000.0,0.0,58915000.0,78143000.0,57258000.0,-362679000.0,-131820000.0,208984000.0,-340804000.0,15238000.0,81568000.0,缺折舊攤銷標籤。,False,True,,True,False
KEEL,6.099999904632568,3.470000028610229,-0.4311475273999625,-0.4491218164923007,3.374450000524521,0.0283157338442876,-0.0110157339340762,137717997.53346443,Keel Infrastructure Corp.,1812477,6199,Finance Services,1895949719.61254,617573212.0,2142979063.3089116,False,,Keel Infrastructure Corp.,0001812477,2026-06-30,,-263194000.0,,,0.0,0.0,1025829000.0,10619000.0,6754000.0,1036448000.0,-211337000.0,115476000.0,-326813000.0,21280000.0,602578453.0,,False,False,,True,False
CCOI,17.65465545654297,10.050000190734863,-0.4307450397164083,-0.4487193288087465,18.179462323188783,-0.4471783591797651,-0.2070295511647214,16266251.93567276,"COGENT COMMUNICATIONS HOLDINGS, INC.",1158324,4899,"Communications Services, NEC",461453793.0823517,51215736.0,514718156.5686264,True,,"COGENT COMMUNICATIONS HOLDINGS, INC.",0001158324,2026-06-30,957219000.0,76114000.0,0.07951576389520057,-0.045442306848506364,183703000.0,0.0,1730400000.0,309476000.0,0.0,1856173000.0,15137000.0,158055000.0,-142918000.0,16984000.0,48429166.0,,True,False,122.62489264715597,True,False
POET,13.890000343322754,7.920000076293945,-0.4298056241516744,-0.4477799132440127,8.13269998073578,-0.0261536642130736,0.026201526647575,97486276.13563538,POET TECHNOLOGIES INC.,1437424,3674,Semiconductors & Related Devices,939264234.283772,132290739.0,1047742662.9729824,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
IONQ,69.27999877929688,39.52000045776367,-0.4295611842652985,-0.4475354733576367,44.218849983215335,-0.1062634945783361,-0.087124340361505,789105013.2225037,"IonQ, Inc.",1824920,7373,Services-Computer Integrated Systems Design,14394266957.829288,381002314.0,15057211623.689018,True,,"IONQ, INC.",0001824920,2026-06-30,246474000.0,-1006194000.0,-4.082353513960904,3.7063967920565206,1235729000.0,1723605000.0,0.0,54498000.0,0.0,-2892465000.0,-452369000.0,31499000.0,-483868000.0,449973000.0,367660636.0,,False,True,,True,False
RUN,15.579999923706056,8.890000343322754,-0.4293966375573597,-0.4473709266496979,14.49689998626709,-0.3867654221423718,-0.1119760158824423,90095128.4292698,Sunrun Inc.,1469367,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",2015889211.7772503,240846982.0,2141129752.668249,True,,Sunrun Inc.,0001469367,2026-06-30,3475609000.0,92286000.0,0.02655246893422131,0.6322992083679304,0.0,0.0,0.0,24713000.0,0.0,926218000.0,-200131000.0,10157000.0,-210288000.0,105344000.0,273999000.0,缺折舊攤銷標籤。,False,False,,True,False
AOSL,43.880001068115234,25.200000762939453,-0.4257064687892483,-0.4436807578815865,29.49800004005432,-0.1457047688412354,0.0229837489071123,19944385.27994156,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467,3674,Semiconductors & Related Devices,744982883.4945774,30259255.0,762533249.0859795,True,,ALPHA AND OMEGA SEMICONDUCTOR LIMITED,0001387467,2026-06-30,678927000.0,-43195000.0,-0.06362245130919819,-0.0247571685900696,180771000.0,0.0,3573000.0,23077000.0,3036000.0,-154121000.0,-16320000.0,51752000.0,-68072000.0,26678000.0,64000.0,,False,True,,True,False
AMSC,51.150001525878906,29.549999237060547,-0.4222874221790594,-0.4402617112713977,35.832099962234494,-0.1753204733128958,-0.1036673232262905,24964222.81551361,AMERICAN SUPERCONDUCTOR CORP /DE/,880807,3621,Motors & Generators,1380116642.9824734,48442143.0,1431465288.691578,False,,AMERICAN SUPERCONDUCTOR CORP /DE/,0000880807,2018-12-31,56550000.0,34556000.0,0.6110698496905393,,80042000.0,0.0,0.0,0.0,0.0,-80042000.0,43193000.0,1118000.0,42075000.0,3530000.0,47124000.0,,True,True,-1.8531243488528233,True,False
LPTH,16.559999465942383,9.670000076293944,-0.4160627784933535,-0.4340370675856917,11.890199997425078,-0.186725195674752,0.0591049476130514,35127063.10391426,LIGHTPATH TECHNOLOGIES INC,889971,3674,Semiconductors & Related Devices,594615701.0565805,62789407.0,607173570.4804516,False,,LIGHTPATH TECHNOLOGIES INC,0000889971,2025-09-30,43860530.0,-12951851.0,-0.29529627206967174,0.36853209856993874,4877036.0,0.0,4867298.0,9779325.0,0.0,9769587.0,-7774031.0,1259584.0,-9033615.0,1138650.0,58628741.0,,False,False,,True,False
SLI,4.110000133514404,2.4200000762939453,-0.4111922146764903,-0.4291665037688286,3.723600007891655,-0.350091290373539,-0.083136517551321,4193218.634748459,STANDARD LITHIUM LTD.,1537137,2800,Chemicals & Allied Products,596866874.0760105,239705571.0,580087500.1080837,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
HYLN,6.25,3.690000057220459,-0.4095999908447265,-0.4275742799370647,3.0739000022411345,0.2004294396467469,0.10573992908925,10286154.826641085,Hyliion Holdings Corp.,1759631,3713,Truck & Bus Bodies,610802499.1858864,178597218.0,659023744.6394148,True,,HYLIION HOLDINGS CORP.,0001759631,2026-06-30,9247000.0,-58733000.0,-6.351573483291879,1.63222317107885,13166000.0,119066000.0,0.0,3046000.0,0.0,-129186000.0,-42366000.0,14251000.0,-56617000.0,5991000.0,178441616.0,,False,True,,True,False
RGTI,25.6299991607666,15.199999809265137,-0.4069449743668856,-0.4249192634592238,19.29105001449585,-0.2120698563404572,-0.1777642230655203,339209470.4055786,"Rigetti Computing, Inc.",1838359,7371,Services-Computer Programming Services,5003193441.136396,333768747.0,5073284890.738664,False,,"RIGETTI COMPUTING, INC.",0001838359,2023-03-31,13199000.0,-105828000.0,-8.017880142435033,,26117000.0,84923000.0,30320000.0,9829000.0,9685000.0,-70891000.0,-62516000.0,24705000.0,-87221000.0,35034000.0,333215000.0,缺折舊攤銷標籤。,False,True,,True,False
OPEN,5.309999942779541,3.150000095367432,-0.4067796366644495,-0.4247539257567877,5.064950015544891,-0.3780787400271013,-0.1281739206546236,159575940.20383358,Opendoor Technologies Inc.,1801169,6531,Real Estate Agents & Managers (For Others),2952116754.9558167,971091050.0,3058936900.11046,True,,Opendoor Technologies Inc.,0001801169,2026-06-30,3254000000.0,-521000000.0,-0.16011063306699447,-0.3719359197066203,896000000.0,0.0,0.0,8000000.0,0.0,-888000000.0,-459000000.0,15000000.0,-474000000.0,371000000.0,965780000.0,,False,True,,True,False
JKS,20.16230583190918,11.979999542236328,-0.4058219510153152,-0.4237962401076535,20.992052574157714,-0.4293078535357558,-0.0669851029681405,10983082.069683077,"JinkoSolar Holding Co., Ltd.",1481513,3674,Semiconductors & Related Devices,2607395404.904521,209429353.0,2508963553.0708504,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
SPRY,9.43000030517578,5.619999885559082,-0.4040297238935962,-0.4220040129859345,8.564475016593933,-0.3438010065216887,-0.0755249556288094,10761920.95899582,"ARS Pharmaceuticals, Inc.",1671858,2834,Pharmaceutical Preparations,573811167.2131925,99447343.0,558894056.2791548,True,,"ARS Pharmaceuticals, Inc.",0001671858,2026-06-30,116927000.0,-216267000.0,-1.849589915075218,0.04084066975849887,8163000.0,135682000.0,96676000.0,0.0,0.0,-47169000.0,-196405000.0,197000.0,-196602000.0,31244000.0,99312526.0,缺折舊攤銷標籤。,False,True,,True,False
NNE,29.700000762939453,17.719999313354492,-0.4033670418128057,-0.4213413309051439,24.9915499830246,-0.2909603715899684,-0.1609582696978319,34864704.182720184,Nano Nuclear Energy Inc.,1923891,4911,Electric Services,938106573.7484092,53698146.0,951531110.2484092,False,"建帳失敗: RuntimeError: NNE 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
CRML,12.170000076293944,7.28000020980835,-0.4018077104215366,-0.4197819995138748,9.700625004768373,-0.2495328696625378,-0.1148690124627151,41624352.18291283,Critical Metals Corp.,1951089,1000,Metal Mining,725996950.7642155,104912853.0,763765591.8515925,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
USAR,29.43000030517578,17.610000610351562,-0.4016309742526732,-0.4196052633450114,19.238550033569336,-0.0846503203399485,-0.054689737543634,208426583.25328827,"USA Rare Earth, Inc.",1970622,1000,Metal Mining,2289341593.2185574,132638561.0,2335765140.166153,True,,"USA Rare Earth, Inc.",0001970622,2026-06-30,11519000.0,-124970000.0,-10.849032034030731,,1530147000.0,0.0,0.0,2461000.0,0.0,-1528742000.0,-106071000.0,0.0,-106071000.0,18481000.0,230081000.0,缺資本開支標籤。,False,True,,True,False
LPL,5.510000228881836,3.299999952316284,-0.4010889627520098,-0.419063251844348,4.140849997997284,-0.2030621843553076,-0.0734857685862008,9707741.4804101,"LG Display Co., Ltd.",1290109,3679,"Electronic Components, NEC",1634999990.4632568,500000000.0,1649999976.158142,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
DY,493.8900146484375,300.2300109863281,-0.3921115995834844,-0.4100858886758226,394.3433001708984,-0.2386582684269873,0.0447949170139627,189918864.1769409,DYCOM INDUSTRIES INC,67215,1623,"Water, Sewer, Pipeline, Comm & Power Line Construction",8665242577.924255,30160957.0,9055224451.46817,False,"建帳失敗: RuntimeError: DY 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
PLTK,3.609999895095825,2.200000047683716,-0.3905816865334512,-0.4085559756257895,3.426373828649521,-0.3579217686965497,-0.0299660494105009,4442843.504059315,Playtika Holding Corp.,1828016,7374,Services-Computer Processing & Data Preparation,839120027.3874364,381418186.0,839120027.3874364,True,,PLAYTIKA HOLDING CORP.,0001828016,2026-06-30,2829200000.0,-97600000.0,-0.034497384419623925,0.058396618158692126,438500000.0,0.0,2383700000.0,126400000.0,11000000.0,2071600000.0,454300000.0,35200000.0,419100000.0,0.0,382200000.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。",True,False,4.559982390490865,True,False
PRIM,121.340087890625,74.43000030517578,-0.3866000791736166,-0.4045743682659548,123.65441612243652,-0.3980805325102271,-0.0782807634314892,103394904.93240356,Primoris Services Corp,1361538,1623,"Water, Sewer, Pipeline, Comm & Power Line Construction",3889385625.75,53832327.0,4006740115.0383215,True,,Primoris Services Corporation,0001361538,2026-06-30,7284200000.0,212092000.0,0.02911671837676066,0.051232465508283864,218200000.0,0.0,797000000.0,482100000.0,45000000.0,1060900000.0,194500000.0,106500000.0,88000000.0,21100000.0,54000000.0,,True,False,5.454498714652956,True,False
OKLO,66.88999938964844,41.27000045776367,-0.3830168809337676,-0.4009911700261058,64.84944984436035,-0.3636029209682998,-0.2008150601784323,410020977.6275635,Oklo Inc.,1849056,4911,Electric Services,7167259827.427674,186017650.0,7676948500.652122,False,,Oklo Inc.,0001849056,2026-06-30,,-217844000.0,,,1644704000.0,0.0,700000.0,3259000.0,0.0,-1640745000.0,-116919000.0,158897000.0,-275816000.0,58063000.0,176224404.0,,False,True,,True,False
NOK,16.25,10.029999732971191,-0.3827692472017728,-0.4007435362941111,9.606049997806547,0.0441336173829458,0.0777335239381105,923857743.2306768,NOKIA CORP,924613,3663,Radio & Tv Broadcasting & Communications Equipment,57020441933.67248,5742239696.0,57594662617.536575,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
POWI,81.568115234375,50.45000076293945,-0.3814985105641074,-0.3994727996564456,55.99178855895996,-0.0989750093477536,0.0743325789250126,43704214.0914917,POWER INTEGRATIONS INC,833640,3674,Semiconductors & Related Devices,2781372706.235291,55873298.0,2818807926.7279434,False,,"POWER INTEGRATIONS, INC.",0000833640,2026-06-30,,15175000.0,,,70612000.0,192001000.0,0.0,18883000.0,0.0,-243730000.0,98085000.0,19044000.0,79041000.0,38495000.0,56696000.0,,True,True,-2.4848855584442067,True,False
WYFI,31.559999465942383,19.540000915527344,-0.3808618109574522,-0.3988361000497904,21.53820000171661,-0.0927746555436392,-0.0470725013877443,59456741.12482071,"WhiteFiber, Inc.",2042022,6199,Finance Services,679842065.0,38848118.0,759092261.2865143,True,,"WHITEFIBER,     INC.",0002042022,2026-06-30,94503192.0,-39976258.0,-0.42301489668200837,0.5166685390337173,56056000.0,0.0,28436000.0,15376000.0,28436000.0,-12244000.0,141593356.0,482153549.0,-340560193.0,0.0,38662914.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。",True,False,-0.08647298394424666,True,False
NXH,6.309999942779541,3.950000047683716,-0.3740094954828558,-0.391983784575194,5.413200005292892,-0.2703022160974092,-0.1145953035537622,10458174.933552742,"NEIGHBORHOOD INTELLIGENCE, INC.",1130713,5961,Retail-Catalog & Mail-Order Houses,351769103.96484804,95330379.0,376555001.5957067,True,,"Neighborhood Intelligence, Inc.",0001130713,2026-06-30,1139531000.0,-86666000.0,-0.07605409593946984,0.009705133362514662,99485000.0,55928000.0,13455000.0,116633000.0,0.0,-25001000.0,-71649000.0,9062000.0,-80711000.0,9981000.0,74308000.0,,False,True,,True,False
GILT,16.15999984741211,10.119999885559082,-0.3737623774062277,-0.391736666498566,14.574849977493288,-0.3056532382023454,-0.0385590563004593,6204820.071935654,GILAT SATELLITE NETWORKS LTD,897322,3663,Radio & Tv Broadcasting & Communications Equipment,747172929.7106762,73831318.0,747172929.7106762,False,"建帳失敗: RuntimeError: GILT 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
CORZ,28.549999237060547,17.889999389648438,-0.3733800396594912,-0.3913543287518294,19.69349998474121,-0.0915784698753472,0.011721603024378,235399485.22586825,"Core Scientific, Inc./tx",1839341,6199,Finance Services,5163940788.80468,321340441.0,5748780293.35936,True,,"Core Scientific, Inc./tx",0001839341,2026-06-30,440311000.0,-561157000.0,-1.2744560095023745,0.2636927721908435,1769735000.0,0.0,5291911000.0,108499000.0,993944000.0,3630675000.0,520240000.0,1477985000.0,-957745000.0,93882000.0,325329000.0,,True,False,6.978846301706905,True,False
ARKO,7.730340480804443,4.889999866485596,-0.3674276212505549,-0.3854019103428932,6.038812191486358,-0.1902381277265721,0.0615609381937525,5059570.764827728,ARKO Corp.,1823794,5412,Retail-Convenience Stores,531760291.8627262,112185721.0,548588160.7115903,False,,ARKO Corp.,0001823794,2023-06-30,72088000.0,148084000.0,2.054211519254245,-1.1471646190843652,220142000.0,3319000.0,823671000.0,1486547000.0,13369000.0,2086757000.0,183080000.0,103465000.0,79615000.0,14903000.0,115882000.0,缺折舊攤銷標籤。,True,False,11.398060956958707,True,False
HIMX,21.53104782104492,13.68000030517578,-0.3646384319575637,-0.3826127210499019,11.627769634723665,0.1764939223016255,0.0887931459494271,20445066.40191078,"Himax Technologies, Inc.",1342338,3674,Semiconductors & Related Devices,4678102960.249435,348851828.0,4772293113.501129,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
ELVR,88.58000183105469,56.84000015258789,-0.3583201741066038,-0.376294463198942,62.20865006446839,-0.0863006978340926,0.0974341703687597,3000456.025886536,Elevra Lithium Ltd,1739016,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),696176198456.6447,11543296014.0,656120947197.1272,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
NAK,2.289999961853028,1.4700000286102295,-0.3580785794333675,-0.3760528685257057,1.8334000021219252,-0.1982109594693504,-0.028702039584642,7597126.691401005,NORTHERN DYNASTY MINERALS LTD,1164771,1040,Gold and Silver Ores,871199380.764596,558461162.0,820937924.117702,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
WULF,25.65999984741211,16.510000228881836,-0.3565861135206936,-0.3745604026130318,17.87170000553131,-0.076193074874132,0.0369484698857984,621222827.8436661,TERAWULF INC.,1083301,6199,Finance Services,7309890927.708554,498968677.0,8237972971.474867,False,,TERAWULF INC.,0001083301,2021-09-30,16295813.0,-10336673.0,-0.6343146549362096,0.1502078917335341,1500847.0,0.0,0.0,0.0,0.0,-1500847.0,796757.0,1325601.0,-528844.0,216391.0,485734901.0,,True,True,-1.883694777705122,True,False
AA,77.60939025878906,49.970001220703125,-0.3561345984799288,-0.374108887572267,57.47591432571412,-0.130592321898095,0.0316489467504634,258174982.2257996,Alcoa Corp,1675149,3334,Primary Production of  Aluminum,13472576965.903072,263909445.0,13187555288.805084,False,"建帳失敗: RuntimeError: AA 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
HUN,14.916136741638184,9.619999885559082,-0.3550608946413726,-0.3730351837337108,11.88608344078064,-0.1906501469985245,0.0328920270104775,40049830.19871712,Huntsman CORP,1307954,2800,Chemicals & Allied Products,1646528221.88134,175349112.0,1686858437.372887,True,,Huntsman Corporation,0001307954,2026-03-31,5693000000.0,-189000000.0,-0.03319866502722642,-0.04735609103078986,369000000.0,0.0,2056000000.0,431000000.0,376000000.0,2339000000.0,310000000.0,175000000.0,135000000.0,31000000.0,173000000.0,,True,False,7.54516129032258,True,False
QUBT,12.390000343322754,8.010000228881836,-0.3535108953246637,-0.3714851844170019,9.510500013828278,-0.1577729649087549,-0.1356399628051067,74864369.68641281,Quantum Computing Inc.,1758009,7372,Services-Prepackaged Software,1788140223.4861188,226346861.0,1813038408.416685,True,,QUANTUM COMPUTING INC.,0001758009,2026-06-30,9824000.0,-76183000.0,-7.754784201954397,36.35361216730038,189150000.0,1134304000.0,0.0,23389000.0,0.0,-1300065000.0,-43057000.0,8421000.0,-51478000.0,8499000.0,224727000.0,,False,True,,True,False
RLMD,6.849999904632568,4.429999828338623,-0.3532846875891676,-0.3712589766815058,5.478099994659424,-0.1913254901047058,0.0833126728699578,7796193.825554848,"RELMADA THERAPEUTICS, INC.",1553643,2834,Pharmaceutical Preparations,475747517.2291317,106669846.0,472547399.46890736,False,,"RELMADA THERAPEUTICS, INC.",0001553643,2014-02-28,3166.0,-5554521.0,-1754.428616550853,-0.5060842433697348,3522450.0,0.0,0.0,0.0,0.0,-3522450.0,-841945.0,0.0,-841945.0,0.0,112375941.0,"companyfacts 沒有可用的股權薪酬季度標籤,SBC 當 0 處理 —— 這會高估自由現金流。; 缺折舊攤銷標籤。; 缺資本開支標籤。",False,True,,True,False
LAR,10.449999809265137,6.789999961853027,-0.3502392262406641,-0.3682135153330024,7.4125,-0.0839797690586134,0.0506272232131199,12068354.93376255,Lithium Argentina AG,1440972,1000,Metal Mining,1076757792.1059952,162406904.0,1102742871.9646685,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
GRRR,21.13999938964844,13.789999961853027,-0.3476821021761459,-0.3656563912684841,13.70852499961853,0.005943379191909,-0.0360158802198872,15486161.05542183,Gorilla Technology Group Inc.,1903145,7372,Services-Prepackaged Software,369002619.47612,26188972.0,361145922.88097,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
GOGO,4.349999904632568,2.8399999141693115,-0.3471264421994975,-0.3651007312918357,4.313499999046326,-0.3416019671271105,-0.1835912174139009,6121446.897912025,Gogo Inc.,1537054,4899,"Communications Services, NEC",345545041.6384816,135507862.0,384842316.4492669,True,,Gogo Inc.,0001537054,2026-06-30,903276000.0,104272000.0,0.11543758496849246,0.3002894887234713,63132000.0,0.0,816553000.0,64087000.0,2500000.0,817508000.0,80371000.0,88729000.0,-8358000.0,22282000.0,136250000.0,,True,False,10.171678839382365,True,False
HIVE,4.760000228881836,3.109999895095825,-0.3466387089173753,-0.3646129980097136,2.902049998641014,0.0716562073541775,-0.1264717394237111,56750411.3877058,HIVE Digital Technologies Ltd.,1720424,6199,Finance Services,722405790.1458259,273638546.0,851015849.3541741,False,"建帳失敗: RuntimeError: HIVE 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
AHCO,9.93000030517578,6.489999771118164,-0.3464250179594251,-0.3643993070517634,9.980749986171723,-0.349748287442324,-0.031731691137142,13991425.193095207,AdaptHealth Corp.,1725255,8082,Services-Home Health Care Services,823518938.6388817,136344196.0,884873800.8332901,True,,AdaptHealth Corp.,0001725255,2026-06-30,3226709000.0,-143862000.0,-0.044584745634019055,0.04171900751738922,0.0,0.0,1887934000.0,132382000.0,8125000.0,2028106000.0,583274000.0,485594000.0,97680000.0,22538000.0,136120000.0,,True,False,3.4771068142931107,True,False
ARDX,5.730000019073486,3.7799999713897705,-0.340314143314614,-0.3582884324069523,5.854575009346008,-0.3543510903258511,-0.0339601443361211,15475214.120960236,"ARDELYX, INC.",1437402,2834,Pharmaceutical Preparations,946912761.7178106,249187572.0,941929015.0306864,True,,"ARDELYX, INC.",0001437402,2026-06-30,450894000.0,-35451000.0,-0.07862380071591106,0.16767751057890012,97191000.0,184639000.0,0.0,4367000.0,0.0,-277463000.0,-17320000.0,599000.0,-17919000.0,54661000.0,248067253.0,,False,True,,True,False
CYD,56.66573333740234,37.43000030517578,-0.3394597034100319,-0.3574339925023702,43.35995973587036,-0.1367611839775051,0.0294734522468171,5823603.951072693,CHINA YUCHAI INTERNATIONAL LTD,932695,3510,Engines & Turbines,1418192542.975792,37518322.0,1404310803.9096832,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
PZZA,34.08000183105469,22.68000030517578,-0.3345070690545237,-0.352481358146862,33.60700901985169,-0.3251407677553606,-0.0920248623714796,28233789.934158325,PAPA JOHNS INTERNATIONAL INC,901491,5812,Retail-Eating  Places,747651481.6292953,32921687.0,746663871.2069016,True,,"PAPA JOHN’S INTERNATIONAL, INC.",0000901491,2026-06-28,1967339000.0,84637000.0,0.04302105534430009,-0.05645566633350152,34591000.0,0.0,727488000.0,170220000.0,12270000.0,873897000.0,94985000.0,60746000.0,34239000.0,14953000.0,33129000.0,,True,False,9.200368479233564,True,False
ATS,29.5,19.649999618530277,-0.3338983180159229,-0.3518726071082612,28.29070004463196,-0.3054254724156683,-0.0280107164047317,4525883.035945892,ATS Corp /ATS,1394832,3569,"General Industrial Machinery & Equipment, NEC",1841797274.2253785,96885705.0,1903804066.2910368,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
